Date,Open,High,Low,Close,Volume
2016-12-29,2226.33,2243.59,2226.02,2243.59,18603393
2016-12-30,2247.68,2255.27,2241.92,2243.3,20463108
2017-01-02,2241.8,2257.37,2234.01,2249.35,9708610
2017-01-03,2256.64,2281.45,2256.64,2281.07,30090273
2017-01-04,2287.43,2294.13,2276.24,2294.13,29495964
2017-01-05,2288.81,2297.76,2280.34,2290.11,31480998
2017-01-09,2292.94,2308.29,2282.81,2308.29,28019592
2017-01-10,2312.97,2340.65,2312.66,2331.77,36842080
2017-01-11,2337.09,2348.49,2325.03,2348.49,40975100
2017-01-12,2345.74,2363.86,2335.11,2343.69,39598346
2017-01-13,2346.16,2346.67,2323.41,2334.94,27066588
2017-01-16,2331.07,2353.42,2321.73,2345.91,24560177
2017-01-17,2344.14,2344.69,2331.82,2333.15,23034815
2017-01-18,2341.54,2341.54,2322.52,2322.52,29792938
2017-01-19,2325.22,2339.58,2324.01,2334.51,20312257
2017-01-20,2330.58,2346.63,2327.24,2327.24,26248587
2017-01-23,2322.1,2332.24,2313.54,2313.54,18355378
2017-01-24,2317.91,2340.13,2308.8,2340.13,29612601
2017-01-25,2353.7,2415.87,2353.7,2415.65,36586272
2017-01-26,2430.24,2439.01,2412.39,2417.32,64945384
2017-01-27,2418.72,2423.44,2401.58,2420.55,29520350
2017-01-30,2417.56,2423.46,2386.4,2386.4,21965375
2017-01-31,2389.38,2411.15,2384.26,2394.37,27536165
2017-02-01,2414.14,2428.78,2412.03,2417.33,28515477
2017-02-02,2416.41,2417.94,2396.4,2400.05,25113785
2017-02-03,2398.23,2409.61,2393.88,2409.61,24410127
2017-02-06,2410.46,2428.84,2404.78,2419.88,22032591
2017-02-07,2416.44,2428.39,2409.76,2419.65,20211186
2017-02-08,2422.01,2423.69,2408.58,2420.89,30901015
2017-02-09,2433.6,2479.8,2431.59,2475.26,44624244
2017-02-10,2495.56,2508.18,2494.64,2505.06,48909206
2017-02-13,2518.87,2535.54,2508.49,2531.74,34206484
2017-02-14,2532.58,2535.8,2512.63,2524.35,68050828
2017-02-15,2530.16,2541.65,2512.1,2530.83,50195609
2017-02-16,2534.23,2572.76,2525.07,2564.59,54891888
2017-02-17,2561.72,2565.71,2527.25,2532.81,37794114
2017-02-20,2542.02,2545.56,2531.49,2540.08,16154251
2017-02-21,2541.76,2603.02,2541.31,2603.02,30290755
2017-02-22,2609.68,2618.14,2589.64,2607.69,29360056
2017-02-23,2606.69,2630.03,2599.11,2613.14,29546390
2017-02-24,2608.34,2610.25,2555.06,2564.96,32583373
2017-02-27,2569.75,2576.87,2551.61,2564.75,20461123
2017-02-28,2568.27,2568.27,2536.72,2542.74,38631921
2017-03-01,2564.69,2612.01,2564.69,2609.73,36850738
2017-03-02,2616.19,2627.21,2598.59,2611.13,42661423
2017-03-03,2589.97,2600.61,2585.27,2585.68,37087993
2017-03-06,2581.13,2588.66,2560.44,2564.39,25336805
2017-03-07,2560.68,2561.79,2540.66,2545.2,31010055
2017-03-08,2543.74,2558.11,2537.6,2557.9,27374362
2017-03-09,2554.31,2555.59,2503.97,2528.46,36892077
2017-03-10,2539.98,2567.19,2539.98,2541.49,27858974
2017-03-13,2549.98,2588.28,2546.28,2588.28,23709073
2017-03-14,2591.83,2594.32,2572.48,2582.66,38718392
2017-03-15,2591.92,2593.61,2573.27,2573.27,29123438
2017-03-16,2611.02,2635.14,2608.27,2632.85,34083453
2017-03-17,2636.89,2658.44,2636.17,2644.99,68436380
2017-03-20,2643.4,2643.4,2614.59,2631.89,18938570
2017-03-21,2638.54,2651.82,2588.89,2598.29,29080517
2017-03-22,2568.12,2570.42,2544.58,2565.79,29030571
2017-03-23,2561.11,2582.35,2556.08,2579.69,28571410
2017-03-24,2581.77,2588.35,2567.08,2577.69,16833451
2017-03-27,2542.86,2550.51,2528.03,2540.93,17336598
2017-03-28,2556.97,2570.02,2550.28,2570.02,24061071
2017-03-29,2587.89,2591.62,2544.71,2556.25,24346748
2017-03-30,2558.97,2564.89,2529.95,2551.11,24143637
2017-03-31,2543.39,2547.82,2516.38,2516.38,28137034
2017-04-03,2534.29,2561.31,2529.55,2557.36,16473605
2017-04-04,2551.36,2582.18,2551.36,2577.61,17835283
2017-04-05,2590.64,2604.76,2577.36,2596.16,23521787
2017-04-06,2573.62,2597.47,2572.96,2597.47,20758107
2017-04-07,2583.12,2597.63,2575.57,2588.54,22318957
2017-04-10,2590.61,2593.16,2578.74,2578.74,15518350
2017-04-11,2574.79,2584.18,2535.67,2548.27,26731707
2017-04-12,2549.31,2566.94,2542.29,2542.29,25471970
2017-04-13,2546.52,2565.47,2544.29,2561.38,24097901
2017-04-18,2573.98,2588.05,2560.36,2564.47,29909730
2017-04-19,2576.39,2608.15,2571.78,2606.66,35143722
2017-04-20,2607.98,2623.58,2598.85,2618.08,32701381
2017-04-21,2624.49,2633,2590.83,2595.98,30591390
2017-04-24,2630.33,2635.47,2618.64,2631.06,22179498
2017-04-25,2644.74,2694.58,2642.49,2694.58,31930837
2017-04-26,2696.64,2726.23,2682.39,2725.24,33581661
2017-04-27,2715.34,2735.67,2712.78,2724.86,30338987
2017-04-28,2725.31,2742.91,2712.98,2719.66,31671780
2017-05-02,2734.72,2747.53,2730.92,2738.26,23973946
2017-05-04,2733.52,2768.01,2707.07,2723.84,46390924
2017-05-05,2702.18,2726.76,2688.5,2722.9,29047371
2017-05-08,2731.33,2735.89,2699.97,2714.6,24672132
2017-05-09,2721.77,2755.32,2718.35,2754.02,27505795
2017-05-10,2757.36,2763.29,2719.69,2727.05,32166886
2017-05-11,2745.62,2759.22,2712.8,2718.49,43611635
2017-05-12,2717.36,2722.73,2707.64,2715.34,34207571
2017-05-15,2734.24,2734.39,2708.38,2722.61,19472521
2017-05-16,2717.38,2727.7,2671.87,2682.82,25830842
2017-05-17,2661.08,2679.79,2642.14,2642.14,32494964
2017-05-18,2641.89,2649.23,2595.91,2629.78,28010234
2017-05-19,2636.43,2676.86,2628.33,2671.98,28648495
2017-05-22,2679.76,2689.69,2649.11,2687.97,23616989
2017-05-23,2678.09,2688.06,2652.34,2654.87,21614801
2017-05-24,2650.14,2672.31,2640.46,2672.31,28206158
2017-05-25,2707.77,2715.41,2692.98,2711.93,37675969
2017-05-26,2706.72,2706.72,2676.48,2676.48,19059641
2017-05-29,2676.18,2680.31,2662.96,2673.6,9299265
2017-05-30,2658.32,2661.26,2634.21,2639.49,20688129
2017-05-31,2642.46,2662.7,2623.6,2623.6,58165862
2017-06-01,2633.48,2640.02,2613.02,2631.84,28259675
2017-06-02,2651.71,2662.55,2646.92,2662.55,21236100
2017-06-05,2662.08,2662.53,2628.4,2630.43,18020270
2017-06-06,2611.98,2662.02,2610.88,2659.15,23228764
2017-06-07,2663.62,2682.55,2663.5,2663.5,29370978
2017-06-08,2668.75,2697.52,2656.76,2695.23,26825450
2017-06-09,2697.58,2711.77,2688.65,2688.65,23699210
2017-06-12,2680.04,2683.93,2640.9,2649.07,18484273
2017-06-13,2650.42,2664.06,2640.6,2656.16,18721551
2017-06-14,2658.08,2663.3,2641.54,2650,25633239
2017-06-16,2645.9,2665.95,2645.9,2654.07,39779573
2017-06-19,2674.31,2691.46,2673.07,2686.61,29266768
2017-06-20,2676.73,2678.86,2649.83,2655.52,21846171
2017-06-21,2649.52,2672.49,2631.81,2672.33,30787772
2017-06-22,2666.93,2679.01,2655.71,2663.63,20527264
2017-06-23,2663.95,2673.35,2659.14,2661.88,22767232
2017-06-26,2682.99,2713.61,2682.99,2701.06,18989622
2017-06-27,2702.95,2725.17,2698.9,2715.37,26094442
2017-06-28,2700.56,2705.12,2687.18,2690.17,21432326
2017-06-29,2707.09,2714.24,2675.02,2688.9,18410203
2017-06-30,2685.45,2685.45,2660.27,2663.68,23167181
2017-07-03,2668.93,2687.68,2665.71,2687.68,13110327
2017-07-04,2673.15,2674.38,2654.82,2655.71,14495576
2017-07-05,2664.63,2667.48,2655.95,2667.48,21279867
2017-07-06,2667.53,2685.95,2649.79,2660.31,14824800
2017-07-07,2662.58,2665.44,2650.03,2652.84,14810330
2017-07-10,2671.89,2673.99,2649.97,2660.76,14658237
2017-07-11,2668.98,2672.96,2655.22,2658.35,19264798
2017-07-12,2662.37,2707.66,2662.37,2707.66,34087458
2017-07-13,2705.27,2722.14,2702.93,2722.14,35493430
2017-07-14,2722.81,2724.46,2706.65,2722.71,23178739
2017-07-17,2735.35,2752.58,2735.06,2746.33,20228971
2017-07-18,2744.12,2755.19,2731.12,2735.21,21301136
2017-07-19,2742.83,2751.34,2736.03,2748.46,25438982
2017-07-20,2761.98,2765.32,2734.48,2736.38,27824901
2017-07-21,2740.16,2751.44,2724.82,2724.82,22019576
2017-07-24,2722.94,2727.68,2712.56,2717.06,15125617
2017-07-25,2728.72,2729.23,2714.1,2725.52,27564738
2017-07-26,2736.36,2747.89,2736.02,2745.02,17780589
2017-07-27,2747.36,2748.95,2731.26,2738.5,21116260
2017-07-28,2729.81,2746.55,2717.6,2746.55,26354250
2017-07-31,2745.8,2775.33,2745.8,2764.17,30350475
2017-08-01,2769.46,2777.5,2755.99,2777.5,24362211
2017-08-02,2781.87,2788.6,2755.65,2757.78,27776010
2017-08-03,2748.85,2761.2,2741.24,2748.75,24119282
2017-08-04,2755.9,2769.53,2755.7,2763.63,19515522
2017-08-07,2771.86,2776.29,2762.84,2776.29,16445771
2017-08-08,2775.73,2812.08,2772,2812.08,21596161
2017-08-09,2805.41,2806.39,2773.74,2790.31,20141146
2017-08-10,2786.14,2795.14,2759.48,2762.11,22491058
2017-08-11,2748.6,2756.92,2741.05,2750.74,20452833
2017-08-14,2766.42,2767.12,2754.19,2754.19,14003115
2017-08-16,2758.22,2781.5,2758.22,2762.64,27384023
2017-08-17,2759.98,2761.96,2735.51,2735.51,25756431
2017-08-18,2728.48,2741.42,2721.43,2741.42,21049515
2017-08-21,2745.78,2763.2,2734.28,2763.2,20756080
2017-08-22,2769.06,2778.61,2762.08,2771.76,20098485
2017-08-23,2774.09,2780.01,2757.22,2773.55,18107872
2017-08-24,2778.59,2836.74,2778.59,2836.74,30901047
2017-08-25,2851.79,2860.87,2838.56,2852.23,21996478
2017-08-28,2856.48,2912.28,2849.67,2909.96,23471833
2017-08-29,2898.69,2901.74,2853.29,2871.63,26071191
2017-08-30,2891.42,2909.92,2878.61,2898.99,29009044
2017-08-31,2904.42,2912.93,2882.01,2898.88,31559596
2017-09-01,2898.99,2912.5,2890.66,2910.42,18543492
2017-09-04,2891.94,2911.06,2890.53,2903.81,16461904
2017-09-05,2911.79,2936.88,2896.45,2900.97,22408296
2017-09-06,2900.03,2907.31,2881.5,2887.56,21603142
2017-09-07,2886.41,2904.05,2859.04,2868.15,28301751
2017-09-08,2861.93,2880.94,2859.27,2865.09,21043972
2017-09-11,2875.28,2903.5,2875.28,2892.8,19812554
2017-09-12,2905.99,2921.06,2883.21,2890.43,21687149
2017-09-13,2893.23,2906.76,2884.84,2887.06,21802741
2017-09-14,2889.33,2896.94,2882.46,2891.24,24264498
2017-09-15,2891.73,2898.19,2875.29,2877.08,51503313
2017-09-18,2900.44,2908.15,2880.02,2884.79,17463127
2017-09-19,2885.93,2896.01,2884.37,2889.44,20023872
2017-09-20,2894.09,2905.09,2870.06,2889.21,15247196
2017-09-21,2885.15,2889.78,2855.44,2860.48,21926902
2017-09-22,2854.36,2870.33,2849.53,2870.29,20172414
2017-09-25,2868.03,2874.3,2842.43,2842.43,15326685
2017-09-26,2845.57,2850.48,2822.53,2828.8,18075518
2017-09-27,2838.13,2841.24,2818.97,2822.61,16420271
2017-09-28,2822.09,2830.64,2815.65,2821.39,21435439
2017-09-29,2834.5,2856.9,2833.39,2848.87,24215293
2017-10-02,2864.99,2873.3,2847.26,2860.84,18064322
2017-10-03,2864.82,2878.75,2853.4,2855.42,23788910
2017-10-04,2863.34,2875.28,2825.09,2825.09,28816695
2017-10-05,2832.03,2854.38,2823.61,2849.14,19960075
2017-10-06,2854.73,2869.39,2845.95,2860.86,26588894
2017-10-09,2864.39,2880.75,2861.06,2880.75,13657965
2017-10-10,2894.2,2897.67,2884.67,2894.51,25240576
2017-10-11,2904.19,2938.53,2898.89,2932.12,41850451
2017-10-12,2944.19,2948.55,2920.48,2920.48,32136438
2017-10-13,2927.15,2929.19,2907.4,2907.4,19554730
2017-10-16,2926.26,2928.66,2913.82,2917.02,19019528
2017-10-17,2913.69,2918.23,2885.24,2885.24,23516873
2017-10-18,2893.25,2898.81,2869.1,2869.1,20799195
2017-10-19,2861.86,2873.43,2835.72,2838.04,22768582
2017-10-20,2849.81,2856.14,2829.87,2836.79,29540279
2017-10-23,2839.16,2856.81,2835.11,2841.84,16899089
2017-10-24,2842.75,2842.75,2811.43,2811.78,23174755
2017-10-25,2810.01,2831.28,2810.01,2817.5,16208330
2017-10-26,2827.08,2831.98,2813.73,2828.5,33908599
2017-10-27,2829.86,2863.19,2829.86,2860.35,33230543
2017-10-30,2867.87,2890.14,2867.66,2887.36,16253463
2017-10-31,2886.61,2901.39,2877.52,2901.39,18776056
2017-11-02,2910.48,2912.21,2873.9,2879.16,17653849
2017-11-03,2881.75,2886.38,2859.69,2870.52,19445264
2017-11-06,2880.93,2900.41,2862.51,2894.32,17190846
2017-11-07,2907.72,2953.84,2904.94,2927,31062226
2017-11-08,2936.87,2939.37,2902.37,2902.74,24889016
2017-11-09,2901.98,2901.98,2849.95,2866.05,23315972
2017-11-10,2859.67,2868.56,2836.51,2836.51,29232480
2017-11-13,2840.02,2845.21,2808.55,2821.67,33245009
2017-11-14,2837.85,2842.3,2811.3,2822.7,28082192
2017-11-15,2812.92,2813.32,2773.51,2778.14,21373254
2017-11-16,2798.2,2800.16,2774.9,2776.79,26838992
2017-11-17,2782.25,2811.84,2782.25,2809.62,15622860
2017-11-20,2807.03,2840.39,2801.37,2839.03,16317258
2017-11-21,2846.02,2868.38,2836.49,2863.76,24705898
2017-11-22,2853.01,2865.58,2841.23,2859.7,21132840
2017-11-23,2845.97,2881.93,2840.93,2870.06,13312234
2017-11-24,2874.06,2884.76,2846.79,2847.06,13285877
2017-11-27,2844.4,2866.84,2839.84,2860.43,17083002
2017-11-28,2855.42,2860.48,2838.92,2846.82,20843175
2017-11-29,2861.6,2866.63,2794.26,2794.26,24722792
2017-11-30,2792.31,2806.69,2770.22,2770.22,57363434
2017-12-01,2783.95,2792.43,2737.52,2751.28,23735836
2017-12-04,2759.49,2784.66,2728.18,2764.94,21341421
2017-12-05,2759.81,2783.07,2756.36,2769.13,18763863
2017-12-06,2749.03,2763.66,2743.79,2753.49,32360428
2017-12-07,2755.81,2775.72,2739.89,2754.19,33686106
2017-12-08,2777.64,2787.27,2757.54,2769.44,28284072
2017-12-11,2777.3,2778.03,2741.53,2748.51,16211540
2017-12-12,2746.79,2777.76,2738.51,2777.76,26777702
2017-12-13,2775.16,2780.63,2765.23,2774.3,19451275
2017-12-14,2772.24,2796.15,2770.15,2793.57,30353765
2017-12-15,2781.4,2789.23,2762.28,2775.5,43859283
2017-12-18,2789.17,2827.51,2789.17,2827.51,19265672
2017-12-19,2825.66,2842.09,2819.52,2819.57,19232503
2017-12-20,2827.53,2832.86,2812.04,2818.06,19600541
2017-12-21,2819.07,2824.78,2805.71,2823.13,17650843
2017-12-22,2823.52,2826.19,2807.46,2807.46,14294493
2017-12-27,2813.51,2844.63,2812.93,2844.63,35941899
2017-12-28,2845.12,2848.34,2832.48,2844.39,17661006
2017-12-29,2838.45,2842.74,2816.65,2825.27,16892735
2018-01-03,2838.14,2842.8,2802.28,2835.24,22605488
2018-01-04,2851.73,2915.14,2851.73,2913.77,35046947
2018-01-05,2911.66,2919.75,2896.99,2911.75,27522735
2018-01-08,2920.83,2931.94,2912.02,2930.2,23632125
2018-01-09,2934.67,2936.02,2899.59,2907.19,27071346
2018-01-10,2906.35,2906.55,2869.66,2881.92,23431832
2018-01-11,2883.67,2908.19,2873.11,2908.19,28214478
2018-01-12,2920.99,2924.55,2900.26,2912.78,20913875
2018-01-15,2915.61,2922.46,2898.83,2915.01,10396492
2018-01-16,2917.76,2977.85,2903.6,2967.14,34297812
2018-01-17,2965.02,2985.36,2963.46,2984.35,23703465
2018-01-18,2994.17,2996.25,2978.47,2978.47,20601675
2018-01-19,2985.12,2991.42,2975.9,2990.81,17693205
2018-01-22,2996.46,3008.77,2987.92,3008.77,20094389
2018-01-23,3022.8,3041.25,2998.02,3017.46,32791191
2018-01-24,3013.56,3013.56,2990.73,3008.77,21970975
2018-01-25,2998.58,3005.72,2974.48,2975.3,23958827
2018-01-26,2980.92,2987.4,2974.37,2986.61,21162751
2018-01-29,2993.72,2993.88,2967.07,2979.44,16750681
2018-01-30,2964.42,2964.42,2936,2946.44,19927853
2018-01-31,2948.28,2961.14,2937.83,2937.83,21702954
2018-02-01,2948.36,2965.06,2892.33,2917.59,21933158
2018-02-02,2910.94,2912.24,2883.4,2888.58,20652637
2018-02-05,2860.05,2883.78,2860.05,2878.02,20826153
2018-02-06,2762.95,2812.42,2762.94,2776.49,37209885
2018-02-07,2800.03,2807.87,2786.83,2807.87,29423662
2018-02-08,2802.63,2815.95,2776.88,2776.88,24054624
2018-02-09,2747.59,2772.27,2736.23,2743.01,35611516
2018-02-12,2775.99,2790.63,2770.75,2773.48,17120591
2018-02-13,2782.27,2792.75,2776.7,2792.75,21989909
2018-02-14,2803.56,2815.03,2777.9,2815.03,22500113
2018-02-15,2837.38,2841.86,2790.53,2790.53,20955944
2018-02-16,2809.02,2811.09,2765.23,2778.59,17077636
2018-02-19,2781.42,2790.48,2767.85,2775.98,11699177
2018-02-20,2769.77,2781.44,2756.7,2776.46,9025980
2018-02-21,2768.44,2773.92,2754.06,2765.43,20667334
2018-02-22,2745.57,2775.67,2728.76,2771.47,29421012
2018-02-23,2785.76,2785.77,2754.2,2767.82,18691388
2018-02-26,2787.44,2788.9,2761.84,2765.92,13832054
2018-02-27,2783.12,2785.55,2766.65,2776.53,26674236
2018-02-28,2760.11,2760.11,2714.96,2714.96,39275702
2018-03-01,2708.31,2713.39,2661.04,2683.56,33529149
2018-03-02,2663.51,2678.04,2647.58,2661.16,25852491
2018-03-05,2646.08,2679.52,2643.75,2679.52,15667843
2018-03-06,2697.14,2697.14,2683.4,2691.55,21207080
2018-03-07,2672.82,2720.4,2668,2717.44,27581772
2018-03-08,2720.64,2720.64,2682.49,2686.74,24609076
2018-03-09,2688.41,2721.43,2659.84,2721.43,25979454
2018-03-12,2737.59,2747.36,2726.48,2747.21,18541296
2018-03-13,2741.08,2748.38,2717.22,2721.27,26265110
2018-03-14,2719.79,2720.41,2701.04,2705.08,30380501
2018-03-15,2714.64,2724,2691.07,2693.21,23026784
2018-03-16,2690.15,2692.24,2645.83,2649.94,66933085
2018-03-19,2654.08,2655.04,2607.2,2607.73,17780810
2018-03-20,2607.71,2636.1,2592.36,2627.69,24598152
2018-03-21,2628.59,2681.1,2628.36,2679.28,29170827
2018-03-22,2669.09,2688.37,2622.64,2627.45,30420987
2018-03-23,2596.22,2615.46,2583.32,2607.19,24699981
2018-03-26,2614.15,2620.13,2583,2583,18983847
2018-03-27,2620.76,2628.72,2592.09,2592.09,21531990
2018-03-28,2578.92,2580.68,2535.49,2549.65,31677002
2018-03-29,2568.16,2576.85,2556.7,2556.7,19091371
2018-04-03,2558.22,2597,2543.56,2586.01,20570320
2018-04-04,2581.56,2583.31,2549.44,2554.07,22364020
2018-04-05,2584.68,2604.01,2583.07,2600.38,18355811
2018-04-06,2597.48,2626.92,2587.34,2617.7,19328768
2018-04-09,2625.25,2647.41,2607.44,2625.19,24809072
2018-04-10,2644.97,2644.97,2616.63,2635.71,32763958
2018-04-11,2633.35,2650.08,2615.22,2631.8,28381132
2018-04-12,2628.81,2671.7,2627.95,2668.79,24817361
2018-04-13,2679.71,2685.71,2666.19,2671.34,20967003
2018-04-16,2673.71,2675.64,2655.1,2662.79,11888782
2018-04-17,2671.15,2671.85,2653.34,2667.5,19489586
2018-04-18,2668.53,2676.72,2655.93,2675.97,22587324
2018-04-19,2674.11,2703.19,2669.15,2684.18,18465011
2018-04-20,2681.56,2694.75,2656.57,2656.57,22847365
2018-04-23,2655.06,2666.24,2644.01,2644.01,19509910
2018-04-24,2655.22,2668.4,2618.49,2618.49,22910462
2018-04-25,2617.32,2627.24,2603.42,2606.9,22115569
2018-04-26,2602.79,2632.83,2602.79,2630.17,20585865
2018-04-27,2635.38,2641.12,2618.87,2625.67,18512738
2018-04-30,2624.31,2646.19,2623.31,2640.09,14340541
2018-05-02,2640.65,2655.85,2632.5,2641.64,16276106
2018-05-04,2623.89,2629.27,2575.55,2581.5,19917664
2018-05-07,2589.44,2600.51,2564.21,2566.01,12316160
2018-05-08,2571.64,2584.78,2559.52,2583.81,29064780
2018-05-09,2586.79,2631.67,2586.04,2631.23,24239408
2018-05-10,2648.51,2663.14,2632.23,2654.83,28528332
2018-05-11,2655.68,2686.91,2652.12,2686.91,19268481
2018-05-14,2688.89,2691.29,2668.8,2680.25,17278222
2018-05-15,2669.17,2669.17,2627.64,2630.68,40796483
2018-05-16,2632.01,2634.04,2612.09,2634.04,22910876
2018-05-17,2619.91,2636.99,2609.53,2612.49,25694452
2018-05-18,2609.04,2622.37,2572.95,2578,23658764
2018-05-21,2585.49,2618.16,2583.54,2612.43,18170313
2018-05-22,2610.25,2613.9,2583.22,2595.68,21109136
2018-05-23,2586.08,2586.08,2541.33,2547.72,30726049
2018-05-24,2552.73,2581.97,2549.02,2558.9,31994834
2018-05-25,2564.2,2569.23,2541.98,2559.79,31635412
2018-05-28,2558,2577.43,2551.48,2564.07,13211408
2018-05-29,2552.11,2554.83,2507.32,2540.5,38142485
2018-05-30,2525.14,2531,2500.89,2510.43,165178997
2018-06-01,2510.87,2542.54,2493.33,2542.54,31828143
2018-06-04,2556.53,2570.3,2551.17,2563.71,22346936
2018-06-05,2564.66,2609.68,2549.14,2609.68,26290908
2018-06-06,2608.51,2621.26,2601.67,2608.86,25586959
2018-06-07,2618.05,2640.51,2614.23,2622.32,26978713
2018-06-08,2606.97,2608.3,2595.7,2599.34,19358096
2018-06-11,2602.04,2613.94,2578.1,2580.65,15542625
2018-06-12,2589.42,2597.95,2578.57,2594.14,19566269
2018-06-13,2589.73,2590.2,2570.87,2580.42,25487138
2018-06-14,2569.11,2589.27,2560.28,2579.42,20188796
2018-06-15,2581.93,2587.29,2534.01,2534.01,52748715
2018-06-18,2533.59,2542.12,2473,2476.81,16757162
2018-06-19,2437.92,2457.36,2429.42,2449.51,25851889
2018-06-20,2467.37,2510.19,2467.37,2488.56,20022420
2018-06-21,2494.06,2501.55,2455.58,2480.66,22183182
2018-06-22,2491.66,2503.68,2485.14,2491.98,23715633
2018-06-25,2478.98,2507.83,2475.8,2484.74,20459830
2018-06-26,2491.72,2502.87,2480.19,2481.65,19888664
2018-06-27,2474.26,2482.69,2459.69,2474.54,21370652
2018-06-28,2459.51,2469.01,2424.26,2424.26,21807376
2018-06-29,2443.36,2464.89,2441.08,2464.89,24548031
2018-07-02,2440.2,2453.26,2425,2445.84,17652505
2018-07-03,2451.58,2488.98,2448.5,2486.46,13702244
2018-07-04,2481.18,2515.36,2481.18,2515.36,11156020
2018-07-05,2496.84,2519.82,2485.65,2486.63,15692408
2018-07-06,2491.36,2496.25,2475.05,2475.05,16771157
2018-07-09,2495.65,2497.98,2460.11,2470.31,13274309
2018-07-10,2474.29,2517.48,2466.58,2502.62,23641662
2018-07-11,2482.56,2491.93,2474.52,2478.58,15795105
2018-07-12,2489.1,2492.43,2481.9,2485.55,15493851
2018-07-13,2494.51,2499.06,2474.07,2484.62,12873813
2018-07-16,2484,2492.17,2463.2,2463.2,10729582
2018-07-17,2473.85,2482.61,2459.52,2480.27,18155981
2018-07-18,2479.46,2495.06,2467,2476.46,16876254
2018-07-19,2462.44,2476.1,2452.39,2473.91,21755900
2018-07-20,2468.46,2511.76,2468.46,2511.76,26685802
2018-07-23,2520.19,2542.75,2514.66,2535.89,19251229
2018-07-24,2540.63,2582.04,2540.63,2577.66,23388230
2018-07-25,2584.56,2603.72,2570.53,2596.81,17384754
2018-07-26,2602.48,2645.36,2602.48,2641.61,24762251
2018-07-27,2645.33,2645.33,2621.69,2625.72,16461979
2018-07-30,2618.7,2663,2615.92,2662.19,17176939
2018-07-31,2646.62,2663.99,2634.58,2641.36,25900590
2018-08-01,2639.14,2653.95,2615.89,2653.95,20962013
2018-08-02,2642.47,2644.61,2613.12,2616.14,17579071
2018-08-03,2620.15,2634.03,2610.69,2620.48,14225860
2018-08-06,2621.25,2626.6,2600.06,2626.6,10212369
2018-08-07,2627.85,2641.05,2624.85,2637.7,13066181
2018-08-08,2661.09,2662.33,2639.96,2646.62,29183673
2018-08-09,2644.82,2663.91,2630.01,2663.91,15136625
2018-08-10,2632.94,2640.37,2578.72,2578.72,26237319
2018-08-13,2572.9,2597.15,2562.45,2587.05,17515063
2018-08-14,2599.43,2611.41,2579.66,2599.96,15674417
2018-08-16,2584.39,2590.97,2567.84,2584.95,21467808
2018-08-17,2582.84,2586.65,2543.28,2543.28,17426046
2018-08-20,2558.04,2567.83,2555.3,2559.9,20512896
2018-08-21,2570.37,2610.78,2567.9,2607.36,15341691
2018-08-22,2602.27,2633.14,2599.22,2618.82,23514384
2018-08-23,2618.29,2650.69,2608.66,2643.8,32209645
2018-08-24,2641.26,2644.14,2629.93,2633.66,18079290
2018-08-27,2644.81,2698.06,2644.81,2695.22,19057306
2018-08-28,2704.25,2722.5,2689.95,2714.8,21757169
2018-08-29,2713.12,2714.9,2700.69,2705.82,28794152
2018-08-30,2706.17,2714.69,2676.44,2676.74,26065480
2018-08-31,2669.43,2673.68,2654.94,2659.16,26491607
2018-09-03,2659.08,2693.25,2659.08,2676.49,17577320
2018-09-04,2681.8,2696.3,2630.06,2636.91,27384163
2018-09-05,2631.85,2641.51,2606.94,2606.94,35373669
2018-09-06,2603.32,2623.77,2599.79,2600.71,24927641
2018-09-07,2600.93,2610.17,2553.74,2558.49,26671923
2018-09-10,2563.33,2573.61,2552.01,2573.06,20758418
2018-09-11,2570.49,2573.38,2531.93,2543.3,30783139
2018-09-12,2547.8,2561.65,2506.74,2506.74,41731595
2018-09-13,2524.35,2550.72,2522.82,2536.19,26069153
2018-09-14,2551.97,2551.97,2520.31,2540.37,19433671
2018-09-17,2535.4,2535.4,2510.91,2511.28,25501997
2018-09-18,2519.77,2548.23,2513.94,2533.16,23533320
2018-09-19,2550.16,2572.79,2524.98,2561.81,35446536
2018-09-20,2565.74,2578.09,2557.75,2567.09,31334154
2018-09-21,2579.78,2597.01,2566.05,2566.05,166166373
2018-09-24,2571.75,2601.07,2571.75,2597.7,26888711
2018-09-25,2599.28,2627.13,2595.79,2604.8,22341578
2018-09-26,2610.7,2624.84,2602.2,2624.84,20685591
2018-09-27,2615.66,2633.3,2603.96,2633.3,23085888
2018-09-28,2621.07,2628.24,2576.17,2602.45,31489509
2018-10-01,2611.21,2637.6,2596.3,2599.91,16260744
2018-10-02,2583.29,2596.34,2575.81,2596.34,19034962
2018-10-03,2608.55,2621.42,2600.97,2615.76,27505723
2018-10-04,2604.27,2611.28,2582.37,2589.75,29469520
2018-10-05,2588.49,2591.27,2568.69,2574.14,26443527
2018-10-08,2566.12,2566.12,2527.96,2527.96,19510445
2018-10-09,2527.83,2559.92,2521.51,2552.26,20581859
2018-10-10,2558.74,2558.74,2495.88,2500.24,25190345
2018-10-11,2451.39,2478.8,2442.3,2459.23,30907795
2018-10-12,2481.16,2493.75,2475.98,2484.7,25914017
2018-10-15,2487.3,2488.55,2462.41,2468.18,19332652
2018-10-16,2477.23,2518.63,2474.77,2518.63,25307764
2018-10-17,2533.64,2537.33,2485.66,2502.78,27930578
